speaker_id,filepath,filename,sentence,gender,age_group,status
3,audio_data/B05___15_Acts________ISLICEN1DA/B05___15_Acts________ISLICEN1DA_65.wav,B05___15_Acts________ISLICEN1DA_65.wav,eftir nokkra daga sagði páll við barnabas,Female,Young adult,train
4,audio_data/B04___18_John________ISLICEN1DA/B04___18_John________ISLICEN1DA_78.wav,B04___18_John________ISLICEN1DA_78.wav,ekki er ég,Female,Senior,train
5,audio_data/B16___04_2Timothy____ISLICEN1DA/B16___04_2Timothy____ISLICEN1DA_03.wav,B16___04_2Timothy____ISLICEN1DA_03.wav,prédika þú orðið,Male,Middle aged,train
7,audio_data/B27___13_Revelation__ISLICEN1DA/B27___13_Revelation__ISLICEN1DA_12.wav,B27___13_Revelation__ISLICEN1DA_12.wav,og því var gefinn munnur er mælti gífuryrði og guðlast og leyft að fara því fram,Female,Senior,train
3,audio_data/B05___22_Acts________ISLICEN1DA/B05___22_Acts________ISLICEN1DA_12.wav,B05___22_Acts________ISLICEN1DA_12.wav,í böndum til jerúsalem að þeim yrði refsað,Female,Young adult,train
7,audio_data/B27___17_Revelation__ISLICEN1DA/B27___17_Revelation__ISLICEN1DA_26.wav,B27___17_Revelation__ISLICEN1DA_26.wav,og dýrið sem var en er ekki er einmitt hinn áttundi,Female,Senior,train
7,audio_data/B27___12_Revelation__ISLICEN1DA/B27___12_Revelation__ISLICEN1DA_36.wav,B27___12_Revelation__ISLICEN1DA_36.wav,fjarri augsýn höggormsins,Female,Senior,train
4,audio_data/B04___07_John________ISLICEN1DA/B04___07_John________ISLICEN1DA_47.wav,B04___07_John________ISLICEN1DA_47.wav,eitt verk gerði ég,Female,Senior,train
5,audio_data/B15___01_1Timothy____ISLICEN1DA/B15___01_1Timothy____ISLICEN1DA_24.wav,B15___01_1Timothy____ISLICEN1DA_24.wav,orð er satt og í alla staði þess vert að við því sé tekið að kristur jesús kom í heiminn,Male,Middle aged,train
3,audio_data/B05___09_Acts________ISLICEN1DA/B05___09_Acts________ISLICEN1DA_57.wav,B05___09_Acts________ISLICEN1DA_57.wav,í damaskus dvaldist sál nú með þeim í jerúsalem,Female,Young adult,train
4,audio_data/B04___19_John________ISLICEN1DA/B04___19_John________ISLICEN1DA_125.wav,B04___19_John________ISLICEN1DA_125.wav,og hann veit að hann segir satt,Female,Senior,train
5,audio_data/B10___01_Ephesians___ISLICEN1DA/B10___01_Ephesians___ISLICEN1DA_34.wav,B10___01_Ephesians___ISLICEN1DA_34.wav,en kirkjan er líkami hans og fyllist af honum sem sjálfur fyllir allt,Male,Middle aged,train
4,audio_data/B04___19_John________ISLICEN1DA/B04___19_John________ISLICEN1DA_133.wav,B04___19_John________ISLICEN1DA_133.wav,pílatus leyfði það,Female,Senior,train
5,audio_data/B07___13_1CorinthiansISLICEN1DA/B07___13_1CorinthiansISLICEN1DA_40.wav,B07___13_1CorinthiansISLICEN1DA_40.wav,en nú varir trú von og kærleikur þetta,Male,Middle aged,train
2,audio_data/B02___03_Mark________ISLICEN1DA/B02___03_Mark________ISLICEN1DA_17.wav,B02___03_Mark________ISLICEN1DA_17.wav,kom til hans fjöldi manna er heyrt höfðu hve mikið hann gerði,Male,Young adult,train
5,audio_data/B11___01_Philippians_ISLICEN1DA/B11___01_Philippians_ISLICEN1DA_07.wav,B11___01_Philippians_ISLICEN1DA_07.wav,ég fulltreysti einmitt því að hann sem byrjaði í ykkur góða verkið,Male,Middle aged,train
5,audio_data/B16___01_2Timothy____ISLICEN1DA/B16___01_2Timothy____ISLICEN1DA_24.wav,B16___01_2Timothy____ISLICEN1DA_24.wav,og ég er sannfærður um að hann er þess megnugur að varðveita það sem mér er trúað fyrir,Male,Middle aged,train
2,audio_data/B02___01_Mark________ISLICEN1DA/B02___01_Mark________ISLICEN1DA_44.wav,B02___01_Mark________ISLICEN1DA_44.wav,hann kennir á nýjan hátt það er eins og hann búi yfir guðlegum mætti hann skipar jafnvel óhreinum öndum,Male,Young adult,train
3,audio_data/B03___16_Luke________ISLICEN1DA/B03___16_Luke________ISLICEN1DA_64.wav,B03___16_Luke________ISLICEN1DA_64.wav,og kæli tungu mína því að ég kvelst í þessum loga,Female,Young adult,train
1,audio_data/B01___11_Matthew_____ISLICEN1DA/B01___11_Matthew_____ISLICEN1DA_33.wav,B01___11_Matthew_____ISLICEN1DA_33.wav,en ég segi ykkur týrus og sídon mun bærilegra á dómsdegi en ykkur,Male,Senior,train
1,audio_data/B01___05_Matthew_____ISLICEN1DA/B01___05_Matthew_____ISLICEN1DA_52.wav,B01___05_Matthew_____ISLICEN1DA_52.wav,ríf það úr og kasta frá þér,Male,Senior,train
4,audio_data/B04___08_John________ISLICEN1DA/B04___08_John________ISLICEN1DA_122.wav,B04___08_John________ISLICEN1DA_122.wav,menn sögðu við hann,Female,Senior,train
3,audio_data/B05___23_Acts________ISLICEN1DA/B05___23_Acts________ISLICEN1DA_02.wav,B05___23_Acts________ISLICEN1DA_02.wav,góðir menn og bræður ég,Female,Young adult,train
4,audio_data/B04___01_John________ISLICEN1DA/B04___01_John________ISLICEN1DA_10.wav,B04___01_John________ISLICEN1DA_10.wav,ekki var hann ljósið hann kom til að vitna um ljósið hið sanna ljós,Female,Senior,train
5,audio_data/B06___08_Romans______ISLICEN1DA/B06___08_Romans______ISLICEN1DA_04.wav,B06___08_Romans______ISLICEN1DA_04.wav,það sem lögmálinu var ógerlegt,Male,Middle aged,train
2,audio_data/B02___09_Mark________ISLICEN1DA/B02___09_Mark________ISLICEN1DA_36.wav,B02___09_Mark________ISLICEN1DA_36.wav,þeir færðu hann þá til jesú en um leið og andinn sá hann teygði hann drenginn ákaflega,Male,Young adult,train
4,audio_data/B04___08_John________ISLICEN1DA/B04___08_John________ISLICEN1DA_88.wav,B04___08_John________ISLICEN1DA_88.wav,skilja að ég er sá sem ég,Female,Senior,train
5,audio_data/B06___09_Romans______ISLICEN1DA/B06___09_Romans______ISLICEN1DA_06.wav,B06___09_Romans______ISLICEN1DA_06.wav,helgihaldið og fyrirheitin,Male,Middle aged,train
5,audio_data/B13___05_1Thess______ISLICEN1DA/B13___05_1Thess______ISLICEN1DA_06.wav,B13___05_1Thess______ISLICEN1DA_06.wav,og þeir munu alls ekki undan komast en þið systkin eruð ekki,Male,Middle aged,train
3,audio_data/B03___15_Luke________ISLICEN1DA/B03___15_Luke________ISLICEN1DA_11.wav,B03___15_Luke________ISLICEN1DA_11.wav,þannig verður meiri fögnuður á himni yfir einum syndara sem tekur sinnaskiptum,Female,Young adult,train
1,audio_data/B01___20_Matthew_____ISLICEN1DA/B01___20_Matthew_____ISLICEN1DA_41.wav,B01___20_Matthew_____ISLICEN1DA_41.wav,og sá sem vill fremstur vera meðal ykkar sé þræll ykkar mannssonurinn er ekki kominn til þess að láta þjóna sér,Male,Senior,train
3,audio_data/B03___14_Luke________ISLICEN1DA/B03___14_Luke________ISLICEN1DA_12.wav,B03___14_Luke________ISLICEN1DA_12.wav,jesús gaf því gætur hvernig boðsgestir völdu sér hefðarsætin tók dæmi,Female,Young adult,train
1,audio_data/B01___10_Matthew_____ISLICEN1DA/B01___10_Matthew_____ISLICEN1DA_27.wav,B01___10_Matthew_____ISLICEN1DA_27.wav,allir munu hata yður af því að þér trúið á mig en sá sem staðfastur er allt,Male,Senior,train
1,audio_data/B01___01_Matthew_____ISLICEN1DA/B01___01_Matthew_____ISLICEN1DA_02.wav,B01___01_Matthew_____ISLICEN1DA_02.wav,abraham gat ísak ísak gat jakob jakob gat júda og bræður hans,Male,Senior,train
2,audio_data/B02___16_Mark________ISLICEN1DA/B02___16_Mark________ISLICEN1DA_09.wav,B02___16_Mark________ISLICEN1DA_09.wav,þér leitið að jesú frá nasaret hinum krossfesta,Male,Young adult,train
5,audio_data/B08___04_2CorinthiansISLICEN1DA/B08___04_2CorinthiansISLICEN1DA_28.wav,B08___04_2CorinthiansISLICEN1DA_28.wav,allt er þetta ykkar vegna til þess að náðin verði sem mest og láti sem flesta flytja þakkargjörð,Male,Middle aged,train
4,audio_data/B04___17_John________ISLICEN1DA/B04___17_John________ISLICEN1DA_22.wav,B04___17_John________ISLICEN1DA_22.wav,ég bið ekki fyrir heiminum heldur fyrir þeim sem þú hefur gefið mér því að þeir eru þínir,Female,Senior,train
5,audio_data/B07___10_1CorinthiansISLICEN1DA/B07___10_1CorinthiansISLICEN1DA_14.wav,B07___10_1CorinthiansISLICEN1DA_14.wav,á einum degi,Male,Middle aged,train
3,audio_data/B03___18_Luke________ISLICEN1DA/B03___18_Luke________ISLICEN1DA_04.wav,B03___18_Luke________ISLICEN1DA_04.wav,lát þú mig ná rétti á mótstöðumanni mínum,Female,Young adult,train
5,audio_data/B13___05_1Thess______ISLICEN1DA/B13___05_1Thess______ISLICEN1DA_16.wav,B13___05_1Thess______ISLICEN1DA_16.wav,hvetjið því og uppbyggið hvert annað eins og þið og gerið ég,Male,Middle aged,train
5,audio_data/B11___01_Philippians_ISLICEN1DA/B11___01_Philippians_ISLICEN1DA_38.wav,B11___01_Philippians_ISLICEN1DA_38.wav,þá kem ég aftur til ykkar og þið finnið enn betur hvílík upphefð það er að fylgja,Male,Middle aged,train
5,audio_data/B13___05_1Thess______ISLICEN1DA/B13___05_1Thess______ISLICEN1DA_22.wav,B13___05_1Thess______ISLICEN1DA_22.wav,takið að ykkur óstyrka verið þolinmóð við alla,Male,Middle aged,train
3,audio_data/B03___06_Luke________ISLICEN1DA/B03___06_Luke________ISLICEN1DA_55.wav,B03___06_Luke________ISLICEN1DA_55.wav,en ég segi yður er á mig hlýðið,Female,Young adult,train
1,audio_data/B01___11_Matthew_____ISLICEN1DA/B01___11_Matthew_____ISLICEN1DA_21.wav,B01___11_Matthew_____ISLICEN1DA_21.wav,allt fram að jóhannesi sögðu fyrir um þetta og ef þér viljið við því taka þá er hann elía,Male,Senior,train
4,audio_data/B04___05_John________ISLICEN1DA/B04___05_John________ISLICEN1DA_48.wav,B04___05_John________ISLICEN1DA_48.wav,heldur hefur hann falið syninum allt dómsvald svo að allir heiðri soninn eins og þeir heiðra föðurinn,Female,Senior,train
5,audio_data/B07___10_1CorinthiansISLICEN1DA/B07___10_1CorinthiansISLICEN1DA_22.wav,B07___10_1CorinthiansISLICEN1DA_22.wav,guð er trúr og lætur ekki reyna ykkur um megn fram heldur mun hann,Male,Middle aged,train
1,audio_data/B01___21_Matthew_____ISLICEN1DA/B01___21_Matthew_____ISLICEN1DA_57.wav,B01___21_Matthew_____ISLICEN1DA_57.wav,seldi hann síðan vínyrkjum á leigu og fór úr landi,Male,Senior,train
3,audio_data/B03___01_Luke________ISLICEN1DA/B03___01_Luke________ISLICEN1DA_52.wav,B03___01_Luke________ISLICEN1DA_52.wav,og á ríki hans mun enginn endir verða,Female,Young adult,train
4,audio_data/B04___06_John________ISLICEN1DA/B04___06_John________ISLICEN1DA_02.wav,B04___06_John________ISLICEN1DA_02.wav,mikill fjöldi manna fylgdi honum því þeir sáu þau tákn er hann gerði á sjúku fólki,Female,Senior,train
2,audio_data/B02___05_Mark________ISLICEN1DA/B02___05_Mark________ISLICEN1DA_38.wav,B02___05_Mark________ISLICEN1DA_38.wav,þar var kona sem hafði haft blóðlát í tólf ár hún hafði orðið margt að þola hjá mörgum læknum,Male,Young adult,train
5,audio_data/B09___04_Galatians___ISLICEN1DA/B09___04_Galatians___ISLICEN1DA_34.wav,B09___04_Galatians___ISLICEN1DA_34.wav,þangað til kristur er myndaður í ykkur,Male,Middle aged,train
7,audio_data/B23___02_1John_______ISLICEN1DA/B23___02_1John_______ISLICEN1DA_24.wav,B23___02_1John_______ISLICEN1DA_24.wav,og veit ekki hvert hann fer því að myrkrið hefur blindað augu hans,Female,Senior,train
3,audio_data/B03___08_Luke________ISLICEN1DA/B03___08_Luke________ISLICEN1DA_18.wav,B03___08_Luke________ISLICEN1DA_18.wav,en sumt féll í góða jörð óx upp og bar hundraðfaldan ávöxt,Female,Young adult,train
4,audio_data/B04___14_John________ISLICEN1DA/B04___14_John________ISLICEN1DA_04.wav,B04___14_John________ISLICEN1DA_04.wav,væri ekki svo hefði ég þá sagt yður að ég færi burt að búa yður stað þegar,Female,Senior,train
4,audio_data/B04___08_John________ISLICEN1DA/B04___08_John________ISLICEN1DA_134.wav,B04___08_John________ISLICEN1DA_134.wav,girnist,Female,Senior,train
3,audio_data/B03___08_Luke________ISLICEN1DA/B03___08_Luke________ISLICEN1DA_137.wav,B03___08_Luke________ISLICEN1DA_137.wav,óttast ekki,Female,Young adult,train
7,audio_data/B23___04_1John_______ISLICEN1DA/B23___04_1John_______ISLICEN1DA_58.wav,B23___04_1John_______ISLICEN1DA_58.wav,að sá sem elskar guð á einnig að elska bróður sinn og systur,Female,Senior,train
7,audio_data/B27___02_Revelation__ISLICEN1DA/B27___02_Revelation__ISLICEN1DA_41.wav,B27___02_Revelation__ISLICEN1DA_41.wav,ég þekki verkin þín elsku þína og trú þjónustu þína og þolgæði og veit að hin síðari verk þín eru meiri en hin fyrri,Female,Senior,train
3,audio_data/B05___15_Acts________ISLICEN1DA/B05___15_Acts________ISLICEN1DA_75.wav,B05___15_Acts________ISLICEN1DA_75.wav,fór hann um sýrland og kilikíu og styrkti söfnuðina,Female,Young adult,train
7,audio_data/B27___18_Revelation__ISLICEN1DA/B27___18_Revelation__ISLICEN1DA_32.wav,B27___18_Revelation__ISLICEN1DA_32.wav,kaupmennirnir sem seldu þessa hluti og auðguðust á henni munu standa álengdar af ótta yfir kvöl hennar,Female,Senior,train
3,audio_data/B03___23_Luke________ISLICEN1DA/B03___23_Luke________ISLICEN1DA_23.wav,B03___23_Luke________ISLICEN1DA_23.wav,lagði yfir hann skínandi klæði og sendi hann aftur til pílatusar,Female,Young adult,train
1,audio_data/B01___15_Matthew_____ISLICEN1DA/B01___15_Matthew_____ISLICEN1DA_03.wav,B01___15_Matthew_____ISLICEN1DA_03.wav,hann svaraði þeim hvers vegna brjótið þið sjálfir boðorð guðs sakir erfikenningar ykkar,Male,Senior,train
3,audio_data/B05___05_Acts________ISLICEN1DA/B05___05_Acts________ISLICEN1DA_25.wav,B05___05_Acts________ISLICEN1DA_25.wav,allur söfnuðurinn kom einum huga saman í súlnagöngum salómons,Female,Young adult,train
3,audio_data/B03___05_Luke________ISLICEN1DA/B03___05_Luke________ISLICEN1DA_44.wav,B03___05_Luke________ISLICEN1DA_44.wav,og kraftur drottins var með honum til að lækna,Female,Young adult,train
5,audio_data/B10___02_Ephesians___ISLICEN1DA/B10___02_Ephesians___ISLICEN1DA_19.wav,B10___02_Ephesians___ISLICEN1DA_19.wav,þið voruð upprunalega heiðingjar og kallaðir óumskornir af mönnum sem kalla sig umskorna og eru umskornir á holdi,Male,Middle aged,train
6,audio_data/B20___01_James_______ISLICEN1DA/B20___01_James_______ISLICEN1DA_02.wav,B20___01_James_______ISLICEN1DA_02.wav,heilsar þeim tólf kynkvíslum í dreifingunni,Female,Middle aged,train
8,audio_data/WIKITONGUES_Ljoni_speaking_Icelandic/WIKITONGUES_Ljoni_speaking_Icelandic_27.wav,WIKITONGUES_Ljoni_speaking_Icelandic_27.wav,maður getur bara sagt hvað sem maður vill það kann hvort sem er enginn góða íslensku lengur,Male,Young adult,train
5,audio_data/B17___02_Titus_______ISLICEN1DA/B17___02_Titus_______ISLICEN1DA_03.wav,B17___02_Titus_______ISLICEN1DA_03.wav,heilbrigðir í trúnni kærleikanum og þolgæðinu,Male,Middle aged,train
5,audio_data/B06___11_Romans______ISLICEN1DA/B06___11_Romans______ISLICEN1DA_20.wav,B06___11_Romans______ISLICEN1DA_20.wav,hlotnaðist það,Male,Middle aged,train
1,audio_data/B01___05_Matthew_____ISLICEN1DA/B01___05_Matthew_____ISLICEN1DA_63.wav,B01___05_Matthew_____ISLICEN1DA_63.wav,en ég segi yður að þér eigið alls ekki að sverja hvorki við himininn,Male,Senior,train
4,audio_data/B04___03_John________ISLICEN1DA/B04___03_John________ISLICEN1DA_21.wav,B04___03_John________ISLICEN1DA_21.wav,svo er um þann sem af andanum er fæddur,Female,Senior,train
3,audio_data/B03___10_Luke________ISLICEN1DA/B03___10_Luke________ISLICEN1DA_32.wav,B03___10_Luke________ISLICEN1DA_32.wav,hefðu þær löngu iðrast og setið í sekk og ösku,Female,Young adult,train
6,audio_data/B19___09_Hebrews_____ISLICEN1DA/B19___09_Hebrews_____ISLICEN1DA_61.wav,B19___09_Hebrews_____ISLICEN1DA_61.wav,en nú hefur hann birst í eitt skipti fyrir öll við endi aldanna til að afmá syndina með fórn sinni,Female,Middle aged,train
3,audio_data/B03___02_Luke________ISLICEN1DA/B03___02_Luke________ISLICEN1DA_75.wav,B03___02_Luke________ISLICEN1DA_75.wav,hlýddi á þá og spurði þá,Female,Young adult,train
5,audio_data/B06___01_Romans______ISLICEN1DA/B06___01_Romans______ISLICEN1DA_41.wav,B06___01_Romans______ISLICEN1DA_41.wav,heldur fylltu þeir hugann af hégiljum og skynlaust hjarta þeirra hjúpaðist myrkri,Male,Middle aged,train
5,audio_data/B08___12_2CorinthiansISLICEN1DA/B08___12_2CorinthiansISLICEN1DA_32.wav,B08___12_2CorinthiansISLICEN1DA_32.wav,þennan órétt,Male,Middle aged,train
5,audio_data/B10___01_Ephesians___ISLICEN1DA/B10___01_Ephesians___ISLICEN1DA_21.wav,B10___01_Ephesians___ISLICEN1DA_21.wav,hann er pantur arfleifðar vorrar að vér verðum endurleyst guði til eignar,Male,Middle aged,train
5,audio_data/B06___10_Romans______ISLICEN1DA/B06___10_Romans______ISLICEN1DA_51.wav,B06___10_Romans______ISLICEN1DA_51.wav,vekja vil ég ykkur til afbrýði gegn þjóð sem er ekki þjóð,Male,Middle aged,train
2,audio_data/B02___13_Mark________ISLICEN1DA/B02___13_Mark________ISLICEN1DA_70.wav,B02___13_Mark________ISLICEN1DA_70.wav,það sem ég segi yður það segi ég öllum,Male,Young adult,train
2,audio_data/B02___05_Mark________ISLICEN1DA/B02___05_Mark________ISLICEN1DA_05.wav,B02___05_Mark________ISLICEN1DA_05.wav,og sleit fjötrana og gat enginn ráðið við hann,Male,Young adult,train
5,audio_data/B07___11_1CorinthiansISLICEN1DA/B07___11_1CorinthiansISLICEN1DA_58.wav,B07___11_1CorinthiansISLICEN1DA_58.wav,ef,Male,Middle aged,train
7,audio_data/B27___03_Revelation__ISLICEN1DA/B27___03_Revelation__ISLICEN1DA_31.wav,B27___03_Revelation__ISLICEN1DA_31.wav,og nafnið mitt hið nýja,Female,Senior,train
4,audio_data/B04___11_John________ISLICEN1DA/B04___11_John________ISLICEN1DA_02.wav,B04___11_John________ISLICEN1DA_02.wav,þorpi maríu og mörtu systur hennar,Female,Senior,train
5,audio_data/B07___15_1CorinthiansISLICEN1DA/B07___15_1CorinthiansISLICEN1DA_47.wav,B07___15_1CorinthiansISLICEN1DA_47.wav,er lagði alla hluti undir hann svo að guð verði allt í öllu,Male,Middle aged,train
3,audio_data/B05___04_Acts________ISLICEN1DA/B05___04_Acts________ISLICEN1DA_29.wav,B05___04_Acts________ISLICEN1DA_29.wav,við getum ekki neitað því,Female,Young adult,train
5,audio_data/B07___14_1CorinthiansISLICEN1DA/B07___14_1CorinthiansISLICEN1DA_33.wav,B07___14_1CorinthiansISLICEN1DA_33.wav,ég vil einnig lofsyngja með skilningi,Male,Middle aged,train
4,audio_data/B04___11_John________ISLICEN1DA/B04___11_John________ISLICEN1DA_30.wav,B04___11_John________ISLICEN1DA_30.wav,og sagði síðan við þá,Female,Senior,train
3,audio_data/B05___21_Acts________ISLICEN1DA/B05___21_Acts________ISLICEN1DA_79.wav,B05___21_Acts________ISLICEN1DA_79.wav,þegar komið var að þrepunum urðu hermennirnir að bera hann vegna ofsans í fólkinu,Female,Young adult,train
1,audio_data/B01___12_Matthew_____ISLICEN1DA/B01___12_Matthew_____ISLICEN1DA_51.wav,B01___12_Matthew_____ISLICEN1DA_51.wav,né í hinum komanda,Male,Senior,train
3,audio_data/B03___18_Luke________ISLICEN1DA/B03___18_Luke________ISLICEN1DA_98.wav,B03___18_Luke________ISLICEN1DA_98.wav,trú þín hefur bjargað þér,Female,Young adult,train
3,audio_data/B03___23_Luke________ISLICEN1DA/B03___23_Luke________ISLICEN1DA_31.wav,B03___23_Luke________ISLICEN1DA_31.wav,en skylt var honum að gefa þeim lausan einn bandingja á hverri hátíð,Female,Young adult,train
4,audio_data/B04___07_John________ISLICEN1DA/B04___07_John________ISLICEN1DA_62.wav,B04___07_John________ISLICEN1DA_62.wav,þegar kristur kemur veit enginn hvaðan hann er,Female,Senior,train
4,audio_data/B04___21_John________ISLICEN1DA/B04___21_John________ISLICEN1DA_41.wav,B04___21_John________ISLICEN1DA_41.wav,og tekur brauðið,Female,Senior,train
5,audio_data/B10___02_Ephesians___ISLICEN1DA/B10___02_Ephesians___ISLICEN1DA_22.wav,B10___02_Ephesians___ISLICEN1DA_22.wav,þið stóðuð fyrir utan sáttmálana og fyrirheit guðs vonlausir og guðvana í heiminum,Male,Middle aged,train
4,audio_data/B04___17_John________ISLICEN1DA/B04___17_John________ISLICEN1DA_19.wav,B04___17_John________ISLICEN1DA_19.wav,að ég er frá þér út genginn,Female,Senior,train
5,audio_data/B06___16_Romans______ISLICEN1DA/B06___16_Romans______ISLICEN1DA_14.wav,B06___16_Romans______ISLICEN1DA_14.wav,þau skara fram úr meðal postulanna og gengu kristi á hönd á undan mér,Male,Middle aged,train
7,audio_data/B23___05_1John_______ISLICEN1DA/B23___05_1John_______ISLICEN1DA_02.wav,B23___05_1John_______ISLICEN1DA_02.wav,og hver sem elskar föðurinn elskar einnig barn hans,Female,Senior,train
7,audio_data/B27___05_Revelation__ISLICEN1DA/B27___05_Revelation__ISLICEN1DA_25.wav,B27___05_Revelation__ISLICEN1DA_25.wav,og tungu lýð og þjóð og,Female,Senior,train
5,audio_data/B06___01_Romans______ISLICEN1DA/B06___01_Romans______ISLICEN1DA_50.wav,B06___01_Romans______ISLICEN1DA_50.wav,bæði hafa konur breytt eðlilegum mökum í óeðlileg og eins hafa karlar hætt eðlilegum mökum við konur og brunnið í losta hver,Male,Middle aged,train
5,audio_data/B08___07_2CorinthiansISLICEN1DA/B08___07_2CorinthiansISLICEN1DA_07.wav,B08___07_2CorinthiansISLICEN1DA_07.wav,í allri þrenging minni,Male,Middle aged,train
3,audio_data/B03___23_Luke________ISLICEN1DA/B03___23_Luke________ISLICEN1DA_80.wav,B03___23_Luke________ISLICEN1DA_80.wav,minnst þú mín þegar þú kemur í ríki þitt,Female,Young adult,train
3,audio_data/B05___04_Acts________ISLICEN1DA/B05___04_Acts________ISLICEN1DA_04.wav,B05___04_Acts________ISLICEN1DA_04.wav,en mörg þeirra er heyrt höfðu orðið tóku trú og tala karlmannanna einna,Female,Young adult,train
4,audio_data/B04___16_John________ISLICEN1DA/B04___16_John________ISLICEN1DA_40.wav,B04___16_John________ISLICEN1DA_40.wav,og aftur innan skamms munuð þér sjá mig,Female,Senior,train
6,audio_data/B19___09_Hebrews_____ISLICEN1DA/B19___09_Hebrews_____ISLICEN1DA_04.wav,B19___09_Hebrews_____ISLICEN1DA_04.wav,en bak við annað fortjaldið var tjaldbúð sem hét hið allra helgasta,Female,Middle aged,train
3,audio_data/B03___17_Luke________ISLICEN1DA/B03___17_Luke________ISLICEN1DA_47.wav,B03___17_Luke________ISLICEN1DA_47.wav,sjá þar er það,Female,Young adult,train
2,audio_data/B02___15_Mark________ISLICEN1DA/B02___15_Mark________ISLICEN1DA_37.wav,B02___15_Mark________ISLICEN1DA_37.wav,þeir báru honum vín blandað myrru en hann þáði ekki,Male,Young adult,train
1,audio_data/B01___26_Matthew_____ISLICEN1DA/B01___26_Matthew_____ISLICEN1DA_46.wav,B01___26_Matthew_____ISLICEN1DA_46.wav,því að ritað er ég mun slá hirðinn og sauðir hjarðarinnar munu tvístrast,Male,Senior,train
3,audio_data/B03___11_Luke________ISLICEN1DA/B03___11_Luke________ISLICEN1DA_86.wav,B03___11_Luke________ISLICEN1DA_86.wav,enn sagði jesús,Female,Young adult,train
4,audio_data/B04___01_John________ISLICEN1DA/B04___01_John________ISLICEN1DA_22.wav,B04___01_John________ISLICEN1DA_22.wav,orðið varð hold hann bjó með oss fullur náðar og sannleika,Female,Senior,train
1,audio_data/B01___21_Matthew_____ISLICEN1DA/B01___21_Matthew_____ISLICEN1DA_04.wav,B01___21_Matthew_____ISLICEN1DA_04.wav,og mun hann jafnskjótt senda þau þetta varð svo að rættist það sem spámaðurinn sagði fyrir um,Male,Senior,train
6,audio_data/B19___10_Hebrews_____ISLICEN1DA/B19___10_Hebrews_____ISLICEN1DA_26.wav,B19___10_Hebrews_____ISLICEN1DA_26.wav,og bíður þess síðan að óvinir hans verði gerðir að fótskör hans,Female,Middle aged,train
3,audio_data/B05___16_Acts________ISLICEN1DA/B05___16_Acts________ISLICEN1DA_43.wav,B05___16_Acts________ISLICEN1DA_43.wav,menn þessir valda mestu óspektum í borg okkar,Female,Young adult,train
3,audio_data/B03___01_Luke________ISLICEN1DA/B03___01_Luke________ISLICEN1DA_55.wav,B03___01_Luke________ISLICEN1DA_55.wav,og engillinn sagði við hana,Female,Young adult,train
7,audio_data/B23___02_1John_______ISLICEN1DA/B23___02_1John_______ISLICEN1DA_36.wav,B23___02_1John_______ISLICEN1DA_36.wav,elskið hvorki heiminn né það sem í heiminum er,Female,Senior,train
1,audio_data/B01___26_Matthew_____ISLICEN1DA/B01___26_Matthew_____ISLICEN1DA_62.wav,B01___26_Matthew_____ISLICEN1DA_62.wav,vakið og biðjið svo að þið fallið ekki í freistni andinn er reiðubúinn,Male,Senior,train
4,audio_data/B04___19_John________ISLICEN1DA/B04___19_John________ISLICEN1DA_49.wav,B04___19_John________ISLICEN1DA_49.wav,æptu menn,Female,Senior,train
3,audio_data/B03___06_Luke________ISLICEN1DA/B03___06_Luke________ISLICEN1DA_102.wav,B03___06_Luke________ISLICEN1DA_102.wav,góður maður ber gott fram úr góðum sjóði hjarta síns,Female,Young adult,train
5,audio_data/B09___04_Galatians___ISLICEN1DA/B09___04_Galatians___ISLICEN1DA_09.wav,B09___04_Galatians___ISLICEN1DA_09.wav,en þar eð þið eruð börn þá hefur guð sent anda sonar síns í hjörtu okkar,Male,Middle aged,train
1,audio_data/B01___21_Matthew_____ISLICEN1DA/B01___21_Matthew_____ISLICEN1DA_53.wav,B01___21_Matthew_____ISLICEN1DA_53.wav,en tollheimtumenn og skækjur trúðu honum það sáuð þið en tókuð samt,Male,Senior,train
6,audio_data/B19___12_Hebrews_____ISLICEN1DA/B19___12_Hebrews_____ISLICEN1DA_41.wav,B19___12_Hebrews_____ISLICEN1DA_41.wav,að móse sagði ég er mjög hræddur og skelfdur,Female,Middle aged,train
5,audio_data/B07___01_1CorinthiansISLICEN1DA/B07___01_1CorinthiansISLICEN1DA_30.wav,B07___01_1CorinthiansISLICEN1DA_30.wav,getur enginn sagt að þið séuð skírð til nafns míns,Male,Middle aged,train
1,audio_data/B01___19_Matthew_____ISLICEN1DA/B01___19_Matthew_____ISLICEN1DA_40.wav,B01___19_Matthew_____ISLICEN1DA_40.wav,allt og mannssonurinn situr í dýrðarhásæti sínu munuð þið sem fylgið mér einnig sitja í tólf hásætum,Male,Senior,train
5,audio_data/B06___09_Romans______ISLICEN1DA/B06___09_Romans______ISLICEN1DA_72.wav,B06___09_Romans______ISLICEN1DA_72.wav,þeir hnutu um ásteytingarsteininn eins og ritað er,Male,Middle aged,train
3,audio_data/B05___13_Acts________ISLICEN1DA/B05___13_Acts________ISLICEN1DA_49.wav,B05___13_Acts________ISLICEN1DA_49.wav,bræður niðjar abrahams og aðrir ykkar á meðal sem óttast guð,Female,Young adult,train
