speaker_id,filepath,filename,sentence,gender,age_group,status
3,Bible_Split_Corp_audio/B05___28_Acts________ISLICEN1DA/B05___28_Acts________ISLICEN1DA_42.wav,B05___28_Acts________ISLICEN1DA_42.wav,sumir létu sannfærast af orðum hans en aðrir trúðu ekki,Female,Young adult,train
6,Bible_Split_Corp_audio/B19___08_Hebrews_____ISLICEN1DA/B19___08_Hebrews_____ISLICEN1DA_32.wav,B19___08_Hebrews_____ISLICEN1DA_32.wav,en það sem er að úreldast og fyrnast er að því komið að verða að engu,Female,Middle aged,train
1,Bible_Split_Corp_audio/B01___26_Matthew_____ISLICEN1DA/B01___26_Matthew_____ISLICEN1DA_17.wav,B01___26_Matthew_____ISLICEN1DA_17.wav,þá fór einn þeirra tólf júdas ískaríot að nafni til æðstu prestanna,Male,Senior,train
3,Bible_Split_Corp_audio/B05___21_Acts________ISLICEN1DA/B05___21_Acts________ISLICEN1DA_37.wav,B05___21_Acts________ISLICEN1DA_37.wav,lærisveins frá elstu tíð og skyldum við gista hjá honum,Female,Young adult,train
3,Bible_Split_Corp_audio/B05___10_Acts________ISLICEN1DA/B05___10_Acts________ISLICEN1DA_61.wav,B05___10_Acts________ISLICEN1DA_61.wav,guð hefur heyrt bæn þína og minnst ölmusugerða þinna,Female,Young adult,train
5,Bible_Split_Corp_audio/B07___04_1CorinthiansISLICEN1DA/B07___04_1CorinthiansISLICEN1DA_30.wav,B07___04_1CorinthiansISLICEN1DA_30.wav,ofsóttir umberum við þegar við erum rægðir uppörvum við við,Male,Middle aged,train
5,Bible_Split_Corp_audio/B14___02_2Thess______ISLICEN1DA/B14___02_2Thess______ISLICEN1DA_03.wav,B14___02_2Thess______ISLICEN1DA_03.wav,hvorki þótt vísað sé til andavitrunar né einhvers sem ég á að hafa kennt eða skrifað,Male,Middle aged,train
2,Bible_Split_Corp_audio/B02___11_Mark________ISLICEN1DA/B02___11_Mark________ISLICEN1DA_35.wav,B02___11_Mark________ISLICEN1DA_35.wav,meistari,Male,Young adult,train
4,Bible_Split_Corp_audio/B04___06_John________ISLICEN1DA/B04___06_John________ISLICEN1DA_72.wav,B04___06_John________ISLICEN1DA_72.wav,ég er stiginn niður af himni ekki til að gera vilja minn,Female,Senior,train
3,Bible_Split_Corp_audio/B05___17_Acts________ISLICEN1DA/B05___17_Acts________ISLICEN1DA_01.wav,B05___17_Acts________ISLICEN1DA_01.wav,þeir fóru nú um amfípólis og apollóníu og komu til þessaloníku,Female,Young adult,train
3,Bible_Split_Corp_audio/B03___24_Luke________ISLICEN1DA/B03___24_Luke________ISLICEN1DA_49.wav,B03___24_Luke________ISLICEN1DA_49.wav,vertu hjá okkur því að kvölda tekur og degi hallar,Female,Young adult,train
5,Bible_Split_Corp_audio/B07___14_1CorinthiansISLICEN1DA/B07___14_1CorinthiansISLICEN1DA_42.wav,B07___14_1CorinthiansISLICEN1DA_42.wav,og samt mun það ekki hlýða mér segir drottinn þannig er tungutalið tákn,Male,Middle aged,train
3,Bible_Split_Corp_audio/B03___12_Luke________ISLICEN1DA/B03___12_Luke________ISLICEN1DA_88.wav,B03___12_Luke________ISLICEN1DA_88.wav,sannlega segi ég yður,Female,Young adult,train
5,Bible_Split_Corp_audio/B11___01_Philippians_ISLICEN1DA/B11___01_Philippians_ISLICEN1DA_22.wav,B11___01_Philippians_ISLICEN1DA_22.wav,hinir prédika krist af eigingirni og ekki af hreinum hug heldur í þeim tilgangi að bæta þrengingu ofan á fjötra mína,Male,Middle aged,train
5,Bible_Split_Corp_audio/B06___12_Romans______ISLICEN1DA/B06___12_Romans______ISLICEN1DA_37.wav,B06___12_Romans______ISLICEN1DA_37.wav,en ef óvin þinn hungrar þá gef honum að eta ef hann,Male,Middle aged,train
4,Bible_Split_Corp_audio/B04___14_John________ISLICEN1DA/B04___14_John________ISLICEN1DA_55.wav,B04___14_John________ISLICEN1DA_55.wav,en þann sem elskar mig,Female,Senior,train
5,Bible_Split_Corp_audio/B08___11_2CorinthiansISLICEN1DA/B08___11_2CorinthiansISLICEN1DA_32.wav,B08___11_2CorinthiansISLICEN1DA_32.wav,sem ég tala nú þegar ég tek upp á að hrósa mér tala ég ekki eins og drottinn vill að ég tali heldur eins og í heimsku,Male,Middle aged,train
4,Bible_Split_Corp_audio/B04___21_John________ISLICEN1DA/B04___21_John________ISLICEN1DA_102.wav,B04___21_John________ISLICEN1DA_102.wav,mundi ekki rúma þær bækur sem þá yrðu ritaðar,Female,Senior,train
5,Bible_Split_Corp_audio/B07___03_1CorinthiansISLICEN1DA/B07___03_1CorinthiansISLICEN1DA_15.wav,B07___03_1CorinthiansISLICEN1DA_15.wav,sá sem gróðursetur og sá sem vökvar eru eitt,Male,Middle aged,train
7,Bible_Split_Corp_audio/B27___16_Revelation__ISLICEN1DA/B27___16_Revelation__ISLICEN1DA_23.wav,B27___16_Revelation__ISLICEN1DA_23.wav,og vatnið í því þornaði upp svo að vegur yrði búinn fyrir konungana,Female,Senior,train
1,Bible_Split_Corp_audio/B01___06_Matthew_____ISLICEN1DA/B01___06_Matthew_____ISLICEN1DA_57.wav,B01___06_Matthew_____ISLICEN1DA_57.wav,hafið því ekki áhyggjur af morgundeginum morgundagurinn mun hafa sínar áhyggjur,Male,Senior,train
5,Bible_Split_Corp_audio/B09___03_Galatians___ISLICEN1DA/B09___03_Galatians___ISLICEN1DA_32.wav,B09___03_Galatians___ISLICEN1DA_32.wav,nú voru fyrirheitin gefin abraham og niðja hans,Male,Middle aged,train
7,Bible_Split_Corp_audio/B27___02_Revelation__ISLICEN1DA/B27___02_Revelation__ISLICEN1DA_37.wav,B27___02_Revelation__ISLICEN1DA_37.wav,þeim er sigrar mun ég gefa af hinu hulda manna og ég mun gefa honum hvítan stein og á steininn ritað nýtt,Female,Senior,train
3,Bible_Split_Corp_audio/B05___16_Acts________ISLICEN1DA/B05___16_Acts________ISLICEN1DA_72.wav,B05___16_Acts________ISLICEN1DA_72.wav,fangavörðurinn flutti páli þessi orð,Female,Young adult,train
1,Bible_Split_Corp_audio/B01___10_Matthew_____ISLICEN1DA/B01___10_Matthew_____ISLICEN1DA_53.wav,B01___10_Matthew_____ISLICEN1DA_53.wav,sannlega segi ég yður hann mun alls ekki missa af launum sínum,Male,Senior,train
5,Bible_Split_Corp_audio/B06___02_Romans______ISLICEN1DA/B06___02_Romans______ISLICEN1DA_29.wav,B06___02_Romans______ISLICEN1DA_29.wav,þeir sýna að krafa lögmálsins er skráð í hjörtum þeirra með því að samviska þeirra ber þessu vitni og hugrenningar þeirra,Male,Middle aged,train
1,Bible_Split_Corp_audio/B01___13_Matthew_____ISLICEN1DA/B01___13_Matthew_____ISLICEN1DA_61.wav,B01___13_Matthew_____ISLICEN1DA_61.wav,eins og illgresinu er safnað og brennt í eldi þannig verður við endi veraldar,Male,Senior,train
3,Bible_Split_Corp_audio/B03___11_Luke________ISLICEN1DA/B03___11_Luke________ISLICEN1DA_96.wav,B03___11_Luke________ISLICEN1DA_96.wav,sé því líkami þinn allur bjartur og hvergi myrkur í honum verður hann allur í birtu,Female,Young adult,train
5,Bible_Split_Corp_audio/B07___16_1CorinthiansISLICEN1DA/B07___16_1CorinthiansISLICEN1DA_25.wav,B07___16_1CorinthiansISLICEN1DA_25.wav,ég gleðst yfir návist þeirra stefanasar fortúnatusar og akkaíkusar,Male,Middle aged,train
5,Bible_Split_Corp_audio/B09___01_Galatians___ISLICEN1DA/B09___01_Galatians___ISLICEN1DA_33.wav,B09___01_Galatians___ISLICEN1DA_33.wav,kallað þóknaðist að opinbera mér son sinn til þess að ég boðaði heiðingjunum fagnaðarerindið um hann,Male,Middle aged,train
5,Bible_Split_Corp_audio/B06___14_Romans______ISLICEN1DA/B06___14_Romans______ISLICEN1DA_04.wav,B06___14_Romans______ISLICEN1DA_04.wav,sá sem neytir skal ekki fyrirlíta hinn sem neytir ekki og sá sem neytir ekki skal ekki dæma þann sem neytir,Male,Middle aged,train
4,Bible_Split_Corp_audio/B04___03_John________ISLICEN1DA/B04___03_John________ISLICEN1DA_14.wav,B04___03_John________ISLICEN1DA_14.wav,enginn getur komist inn í guðs ríki,Female,Senior,train
1,Bible_Split_Corp_audio/B01___09_Matthew_____ISLICEN1DA/B01___09_Matthew_____ISLICEN1DA_01.wav,B01___09_Matthew_____ISLICEN1DA_01.wav,þá sté jesús í bát og hélt yfir um og kom til borgar sinnar þar færa menn honum lama mann sem lá í rekkju,Male,Senior,train
7,Bible_Split_Corp_audio/B27___12_Revelation__ISLICEN1DA/B27___12_Revelation__ISLICEN1DA_18.wav,B27___12_Revelation__ISLICEN1DA_18.wav,og héldust heldur ekki lengur við á himni,Female,Senior,train
1,Bible_Split_Corp_audio/B01___16_Matthew_____ISLICEN1DA/B01___16_Matthew_____ISLICEN1DA_40.wav,B01___16_Matthew_____ISLICEN1DA_40.wav,heldur það sem manna er,Male,Senior,train
4,Bible_Split_Corp_audio/B04___04_John________ISLICEN1DA/B04___04_John________ISLICEN1DA_88.wav,B04___04_John________ISLICEN1DA_88.wav,komu til hans,Female,Senior,train
7,Bible_Split_Corp_audio/B27___03_Revelation__ISLICEN1DA/B27___03_Revelation__ISLICEN1DA_20.wav,B27___03_Revelation__ISLICEN1DA_20.wav,þú hefur lítinn mátt en hefur þó varðveitt orð mitt og ekki afneitað mér,Female,Senior,train
3,Bible_Split_Corp_audio/B05___26_Acts________ISLICEN1DA/B05___26_Acts________ISLICEN1DA_44.wav,B05___26_Acts________ISLICEN1DA_44.wav,og sýna það í verki,Female,Young adult,train
4,Bible_Split_Corp_audio/B04___01_John________ISLICEN1DA/B04___01_John________ISLICEN1DA_90.wav,B04___01_John________ISLICEN1DA_90.wav,filippus fann natanael og sagði við hann,Female,Senior,train
2,Bible_Split_Corp_audio/B02___11_Mark________ISLICEN1DA/B02___11_Mark________ISLICEN1DA_33.wav,B02___11_Mark________ISLICEN1DA_33.wav,árla morguns fóru þeir hjá fíkjutrénu og sáu að það var visnað frá rótum,Male,Young adult,train
6,Bible_Split_Corp_audio/B19___08_Hebrews_____ISLICEN1DA/B19___08_Hebrews_____ISLICEN1DA_21.wav,B19___08_Hebrews_____ISLICEN1DA_21.wav,þannig er sáttmálinn sem ég mun gera við ísraelsmenn þegar þessir dagar eru liðnir,Female,Middle aged,train
1,Bible_Split_Corp_audio/B01___15_Matthew_____ISLICEN1DA/B01___15_Matthew_____ISLICEN1DA_25.wav,B01___15_Matthew_____ISLICEN1DA_25.wav,skiljið þið ekki að allt sem inn kemur í munninn fer í magann og lendir síðan í safnþrónni,Male,Senior,train
5,Bible_Split_Corp_audio/B13___04_1Thess______ISLICEN1DA/B13___04_1Thess______ISLICEN1DA_07.wav,B13___04_1Thess______ISLICEN1DA_07.wav,í slíkum sökum,Male,Middle aged,train
6,Bible_Split_Corp_audio/B19___07_Hebrews_____ISLICEN1DA/B19___07_Hebrews_____ISLICEN1DA_19.wav,B19___07_Hebrews_____ISLICEN1DA_19.wav,og svo má að orði kveða að sjálfur leví hann sem tíund tekur hafi greitt,Female,Middle aged,train
3,Bible_Split_Corp_audio/B05___28_Acts________ISLICEN1DA/B05___28_Acts________ISLICEN1DA_33.wav,B05___28_Acts________ISLICEN1DA_33.wav,því vegna vonar ísraels ber ég þessa hlekki,Female,Young adult,train
4,Bible_Split_Corp_audio/B04___16_John________ISLICEN1DA/B04___16_John________ISLICEN1DA_37.wav,B04___16_John________ISLICEN1DA_37.wav,þá sögðu nokkrir lærisveina hans sín á milli,Female,Senior,train
3,Bible_Split_Corp_audio/B05___21_Acts________ISLICEN1DA/B05___21_Acts________ISLICEN1DA_59.wav,B05___21_Acts________ISLICEN1DA_59.wav,síðan gekk hann inn í helgidóminn og gerði kunnugt hvenær hreinsunardagarnir væru á enda,Female,Young adult,train
3,Bible_Split_Corp_audio/B03___07_Luke________ISLICEN1DA/B03___07_Luke________ISLICEN1DA_56.wav,B03___07_Luke________ISLICEN1DA_56.wav,dauðir rísa upp og fátækum er flutt fagnaðarerindi,Female,Young adult,train
5,Bible_Split_Corp_audio/B06___12_Romans______ISLICEN1DA/B06___12_Romans______ISLICEN1DA_05.wav,B06___12_Romans______ISLICEN1DA_05.wav,lærið svo að skilja hver sé vilji guðs hið góða fagra,Male,Middle aged,train
3,Bible_Split_Corp_audio/B03___03_Luke________ISLICEN1DA/B03___03_Luke________ISLICEN1DA_13.wav,B03___03_Luke________ISLICEN1DA_13.wav,og allir munu sjá hjálpræði guðs,Female,Young adult,train
1,Bible_Split_Corp_audio/B01___27_Matthew_____ISLICEN1DA/B01___27_Matthew_____ISLICEN1DA_18.wav,B01___27_Matthew_____ISLICEN1DA_18.wav,en jesús svaraði honum ekki engu orði hans og undraðist landshöfðinginn mjög á,Male,Senior,train
3,Bible_Split_Corp_audio/B03___01_Luke________ISLICEN1DA/B03___01_Luke________ISLICEN1DA_115.wav,B03___01_Luke________ISLICEN1DA_115.wav,þessu veldur hjartans miskunn guðs vors,Female,Young adult,train
2,Bible_Split_Corp_audio/B02___13_Mark________ISLICEN1DA/B02___13_Mark________ISLICEN1DA_60.wav,B02___13_Mark________ISLICEN1DA_60.wav,hvorki englar á himni né sonurinn enginn nema faðirinn,Male,Young adult,train
6,Bible_Split_Corp_audio/B19___10_Hebrews_____ISLICEN1DA/B19___10_Hebrews_____ISLICEN1DA_20.wav,B19___10_Hebrews_____ISLICEN1DA_20.wav,skipti fyrir,Female,Middle aged,train
5,Bible_Split_Corp_audio/B08___12_2CorinthiansISLICEN1DA/B08___12_2CorinthiansISLICEN1DA_42.wav,B08___12_2CorinthiansISLICEN1DA_42.wav,ég bað títus að fara og sendi bróðurinn með honum,Male,Middle aged,train
3,Bible_Split_Corp_audio/B03___08_Luke________ISLICEN1DA/B03___08_Luke________ISLICEN1DA_112.wav,B03___08_Luke________ISLICEN1DA_112.wav,þá kom þar maður jaírus að nafni forstöðumaður samkundunnar,Female,Young adult,train
5,Bible_Split_Corp_audio/B14___02_2Thess______ISLICEN1DA/B14___02_2Thess______ISLICEN1DA_29.wav,B14___02_2Thess______ISLICEN1DA_29.wav,er ég hef flutt ykkur munnlega eða með bréfi,Male,Middle aged,train
7,Bible_Split_Corp_audio/B27___09_Revelation__ISLICEN1DA/B27___09_Revelation__ISLICEN1DA_09.wav,B27___09_Revelation__ISLICEN1DA_09.wav,engisprettunum var ekki leyft að deyða þá heldur skyldu þær láta þá kveljast í fimm mánuði,Female,Senior,train
5,Bible_Split_Corp_audio/B15___06_1Timothy____ISLICEN1DA/B15___06_1Timothy____ISLICEN1DA_35.wav,B15___06_1Timothy____ISLICEN1DA_35.wav,sem svo er rangnefnd og nokkrir hafa játast undir og orðið frávillingar,Male,Middle aged,train
2,Bible_Split_Corp_audio/B02___08_Mark________ISLICEN1DA/B02___08_Mark________ISLICEN1DA_35.wav,B02___08_Mark________ISLICEN1DA_35.wav,heyrið þið ekki,Male,Young adult,train
4,Bible_Split_Corp_audio/B04___06_John________ISLICEN1DA/B04___06_John________ISLICEN1DA_116.wav,B04___06_John________ISLICEN1DA_116.wav,það er ekki eins og brauðið sem feðurnir átu,Female,Senior,train
1,Bible_Split_Corp_audio/B01___14_Matthew_____ISLICEN1DA/B01___14_Matthew_____ISLICEN1DA_22.wav,B01___14_Matthew_____ISLICEN1DA_22.wav,og allir neyttu og urðu mettir og þeir tóku saman brauðbitana er af gengu,Male,Senior,train
3,Bible_Split_Corp_audio/B03___09_Luke________ISLICEN1DA/B03___09_Luke________ISLICEN1DA_127.wav,B03___09_Luke________ISLICEN1DA_127.wav,er með ykkur,Female,Young adult,train
5,Bible_Split_Corp_audio/B11___03_Philippians_ISLICEN1DA/B11___03_Philippians_ISLICEN1DA_34.wav,B11___03_Philippians_ISLICEN1DA_34.wav,afdrif þeirra eru glötun guð þeirra er maginn þeim þykir sómi að skömminni,Male,Middle aged,train
7,Bible_Split_Corp_audio/B27___07_Revelation__ISLICEN1DA/B27___07_Revelation__ISLICEN1DA_06.wav,B27___07_Revelation__ISLICEN1DA_06.wav,sem fengið höfðu vald til að granda jörðunni og hafinu og sagði,Female,Senior,train
5,Bible_Split_Corp_audio/B16___04_2Timothy____ISLICEN1DA/B16___04_2Timothy____ISLICEN1DA_10.wav,B16___04_2Timothy____ISLICEN1DA_10.wav,fullna þjónustu þína,Male,Middle aged,train
3,Bible_Split_Corp_audio/B05___09_Acts________ISLICEN1DA/B05___09_Acts________ISLICEN1DA_24.wav,B05___09_Acts________ISLICEN1DA_24.wav,og hann hefur í sýn séð mann ananías að nafni koma inn,Female,Young adult,train
1,Bible_Split_Corp_audio/B01___24_Matthew_____ISLICEN1DA/B01___24_Matthew_____ISLICEN1DA_14.wav,B01___24_Matthew_____ISLICEN1DA_14.wav,allt þetta er upphaf fæðingarhríðanna,Male,Senior,train
4,Bible_Split_Corp_audio/B04___08_John________ISLICEN1DA/B04___08_John________ISLICEN1DA_92.wav,B04___08_John________ISLICEN1DA_92.wav,hann hefur ekki látið mig einan,Female,Senior,train
1,Bible_Split_Corp_audio/B01___09_Matthew_____ISLICEN1DA/B01___09_Matthew_____ISLICEN1DA_56.wav,B01___09_Matthew_____ISLICEN1DA_56.wav,og er illi andinn var út rekinn tók málleysinginn að mæla,Male,Senior,train
7,Bible_Split_Corp_audio/B27___20_Revelation__ISLICEN1DA/B27___20_Revelation__ISLICEN1DA_08.wav,B27___20_Revelation__ISLICEN1DA_08.wav,og ég sá hásæti og menn settust í þau og þeim sem þar sátu,Female,Senior,train
5,Bible_Split_Corp_audio/B16___03_2Timothy____ISLICEN1DA/B16___03_2Timothy____ISLICEN1DA_08.wav,B16___03_2Timothy____ISLICEN1DA_08.wav,forðastu þá,Male,Middle aged,train
3,Bible_Split_Corp_audio/B03___08_Luke________ISLICEN1DA/B03___08_Luke________ISLICEN1DA_88.wav,B03___08_Luke________ISLICEN1DA_88.wav,og þeir báðu jesú að skipa sér ekki að fara í undirdjúpið,Female,Young adult,train
1,Bible_Split_Corp_audio/B01___12_Matthew_____ISLICEN1DA/B01___12_Matthew_____ISLICEN1DA_29.wav,B01___12_Matthew_____ISLICEN1DA_29.wav,uns hann hefur leitt réttinn til sigurs á nafn hans munu þjóðirnar vona,Male,Senior,train
1,Bible_Split_Corp_audio/B01___24_Matthew_____ISLICEN1DA/B01___24_Matthew_____ISLICEN1DA_59.wav,B01___24_Matthew_____ISLICEN1DA_59.wav,til þess dags er nói gekk í örkina og þeir vissu ekki fyrr en flóðið kom og hreif þá alla burt,Male,Senior,train
1,Bible_Split_Corp_audio/B01___14_Matthew_____ISLICEN1DA/B01___14_Matthew_____ISLICEN1DA_17.wav,B01___14_Matthew_____ISLICEN1DA_17.wav,jesús svaraði þeim fólkið þarf ekki að fara gefið því sjálfir mat,Male,Senior,train
5,Bible_Split_Corp_audio/B07___07_1CorinthiansISLICEN1DA/B07___07_1CorinthiansISLICEN1DA_81.wav,B07___07_1CorinthiansISLICEN1DA_81.wav,og hefur afráðið í hjarta sínu að hún verði áfram mey gerir vel,Male,Middle aged,train
4,Bible_Split_Corp_audio/B04___05_John________ISLICEN1DA/B04___05_John________ISLICEN1DA_06.wav,B04___05_John________ISLICEN1DA_06.wav,en engill drottins fór öðru hverju niður í laugina og hrærði vatnið,Female,Senior,train
5,Bible_Split_Corp_audio/B08___01_2CorinthiansISLICEN1DA/B08___01_2CorinthiansISLICEN1DA_46.wav,B08___01_2CorinthiansISLICEN1DA_46.wav,því að svo mörg sem fyrirheit guðs eru þá lætur hann jesú krist staðfesta þau með,Male,Middle aged,train
4,Bible_Split_Corp_audio/B04___11_John________ISLICEN1DA/B04___11_John________ISLICEN1DA_58.wav,B04___11_John________ISLICEN1DA_58.wav,á efsta degi,Female,Senior,train
4,Bible_Split_Corp_audio/B04___05_John________ISLICEN1DA/B04___05_John________ISLICEN1DA_92.wav,B04___05_John________ISLICEN1DA_92.wav,ég er kominn í nafni föður míns,Female,Senior,train
7,Bible_Split_Corp_audio/B27___11_Revelation__ISLICEN1DA/B27___11_Revelation__ISLICEN1DA_03.wav,B27___11_Revelation__ISLICEN1DA_03.wav,en forgarðinum fyrir utan musterið skalt þú sleppa og mæl hann ekki því að hann er ætlaður heiðingjunum,Female,Senior,train
3,Bible_Split_Corp_audio/B03___12_Luke________ISLICEN1DA/B03___12_Luke________ISLICEN1DA_21.wav,B03___12_Luke________ISLICEN1DA_21.wav,fyrir englum guðs,Female,Young adult,train
3,Bible_Split_Corp_audio/B03___09_Luke________ISLICEN1DA/B03___09_Luke________ISLICEN1DA_118.wav,B03___09_Luke________ISLICEN1DA_118.wav,því að sá sem minnstur er meðal ykkar allra,Female,Young adult,train
1,Bible_Split_Corp_audio/B01___20_Matthew_____ISLICEN1DA/B01___20_Matthew_____ISLICEN1DA_44.wav,B01___20_Matthew_____ISLICEN1DA_44.wav,tveir menn blindir sátu þar við veginn þegar þeir heyrðu að þar færi jesús,Male,Senior,train
1,Bible_Split_Corp_audio/B01___05_Matthew_____ISLICEN1DA/B01___05_Matthew_____ISLICEN1DA_49.wav,B01___05_Matthew_____ISLICEN1DA_49.wav,en ég segi yður hver sem horfir á konu í girndarhug,Male,Senior,train
3,Bible_Split_Corp_audio/B05___15_Acts________ISLICEN1DA/B05___15_Acts________ISLICEN1DA_24.wav,B05___15_Acts________ISLICEN1DA_24.wav,hve mörg tákn og undur guð hafði leyft þeim að gera meðal heiðinna þjóða,Female,Young adult,train
3,Bible_Split_Corp_audio/B05___07_Acts________ISLICEN1DA/B05___07_Acts________ISLICEN1DA_09.wav,B05___07_Acts________ISLICEN1DA_09.wav,en eftir lát föður hans leiddi guð hann þaðan til þessa lands sem þið nú byggið,Female,Young adult,train
1,Bible_Split_Corp_audio/B01___03_Matthew_____ISLICEN1DA/B01___03_Matthew_____ISLICEN1DA_18.wav,B01___03_Matthew_____ISLICEN1DA_18.wav,og safna hveiti sínu í hlöðu en hismið mun hann brenna í óslökkvanda eldi,Male,Senior,train
5,Bible_Split_Corp_audio/B07___11_1CorinthiansISLICEN1DA/B07___11_1CorinthiansISLICEN1DA_55.wav,B07___11_1CorinthiansISLICEN1DA_55.wav,því að sá sem etur og drekkur án þess að gera sér grein fyrir að það er líkami drottins,Male,Middle aged,train
5,Bible_Split_Corp_audio/B11___03_Philippians_ISLICEN1DA/B11___03_Philippians_ISLICEN1DA_27.wav,B11___03_Philippians_ISLICEN1DA_27.wav,kallað okkur til,Male,Middle aged,train
2,Bible_Split_Corp_audio/B02___11_Mark________ISLICEN1DA/B02___11_Mark________ISLICEN1DA_15.wav,B02___11_Mark________ISLICEN1DA_15.wav,jesús fór inn í jerúsalem og í helgidóminn þar leit hann yfir allt en þar sem komið var kvöld fór hann til betaníu,Male,Young adult,train
1,Bible_Split_Corp_audio/B01___16_Matthew_____ISLICEN1DA/B01___16_Matthew_____ISLICEN1DA_13.wav,B01___16_Matthew_____ISLICEN1DA_13.wav,skynjið þið ekki enn minnist þið ekki brauðanna fimm handa fimm þúsundum,Male,Senior,train
4,Bible_Split_Corp_audio/B04___01_John________ISLICEN1DA/B04___01_John________ISLICEN1DA_89.wav,B04___01_John________ISLICEN1DA_89.wav,andrés og pétur,Female,Senior,train
5,Bible_Split_Corp_audio/B10___06_Ephesians___ISLICEN1DA/B10___06_Ephesians___ISLICEN1DA_02.wav,B10___06_Ephesians___ISLICEN1DA_02.wav,heiðra föður þinn og móður,Male,Middle aged,train
3,Bible_Split_Corp_audio/B05___09_Acts________ISLICEN1DA/B05___09_Acts________ISLICEN1DA_07.wav,B05___09_Acts________ISLICEN1DA_07.wav,hann féll til jarðar og heyrði rödd segja við sig,Female,Young adult,train
3,Bible_Split_Corp_audio/B05___10_Acts________ISLICEN1DA/B05___10_Acts________ISLICEN1DA_22.wav,B05___10_Acts________ISLICEN1DA_22.wav,skriðdýr jarðar svo og fuglar himins,Female,Young adult,train
3,Bible_Split_Corp_audio/B03___09_Luke________ISLICEN1DA/B03___09_Luke________ISLICEN1DA_87.wav,B03___09_Luke________ISLICEN1DA_87.wav,og rödd kom úr skýinu og sagði,Female,Young adult,train
7,Bible_Split_Corp_audio/B27___04_Revelation__ISLICEN1DA/B27___04_Revelation__ISLICEN1DA_12.wav,B27___04_Revelation__ISLICEN1DA_12.wav,það eru þeir sjö andar guðs,Female,Senior,train
5,Bible_Split_Corp_audio/B06___04_Romans______ISLICEN1DA/B06___04_Romans______ISLICEN1DA_40.wav,B06___04_Romans______ISLICEN1DA_40.wav,svo margir skulu niðjar þínir verða,Male,Middle aged,train
4,Bible_Split_Corp_audio/B04___07_John________ISLICEN1DA/B04___07_John________ISLICEN1DA_45.wav,B04___07_John________ISLICEN1DA_45.wav,hver situr um líf þitt,Female,Senior,train
5,Bible_Split_Corp_audio/B09___02_Galatians___ISLICEN1DA/B09___02_Galatians___ISLICEN1DA_31.wav,B09___02_Galatians___ISLICEN1DA_31.wav,hvernig getur þú þá neytt þá sem ekki eru gyðingar til að lifa eins og,Male,Middle aged,train
4,Bible_Split_Corp_audio/B04___13_John________ISLICEN1DA/B04___13_John________ISLICEN1DA_75.wav,B04___13_John________ISLICEN1DA_75.wav,og eftir þann bita fór satan inn í hann,Female,Senior,train
1,Bible_Split_Corp_audio/B01___12_Matthew_____ISLICEN1DA/B01___12_Matthew_____ISLICEN1DA_49.wav,B01___12_Matthew_____ISLICEN1DA_49.wav,hverjum sem mælir gegn mannssyninum verður það fyrirgefið,Male,Senior,train
4,Bible_Split_Corp_audio/B04___11_John________ISLICEN1DA/B04___11_John________ISLICEN1DA_57.wav,B04___11_John________ISLICEN1DA_57.wav,marta segir ég veit að hann rís upp í upprisunni,Female,Senior,train
3,Bible_Split_Corp_audio/B03___23_Luke________ISLICEN1DA/B03___23_Luke________ISLICEN1DA_59.wav,B03___23_Luke________ISLICEN1DA_59.wav,með jesú voru og færðir til lífláts aðrir tveir sem voru illvirkjar og er þeir komu til þess staðar sem heitir hauskúpa,Female,Young adult,train
2,Bible_Split_Corp_audio/B02___06_Mark________ISLICEN1DA/B02___06_Mark________ISLICEN1DA_47.wav,B02___06_Mark________ISLICEN1DA_47.wav,bið mig hvers þú vilt og mun ég veita þér,Male,Young adult,train
5,Bible_Split_Corp_audio/B13___02_1Thess______ISLICEN1DA/B13___02_1Thess______ISLICEN1DA_09.wav,B13___02_1Thess______ISLICEN1DA_09.wav,það vitið þið og ekki bjó þar ásælni að baki − guð er vottur þess,Male,Middle aged,train
5,Bible_Split_Corp_audio/B13___05_1Thess______ISLICEN1DA/B13___05_1Thess______ISLICEN1DA_21.wav,B13___05_1Thess______ISLICEN1DA_21.wav,ég hvet ykkur systkin vandið um við iðjulausa hughreystið ístöðulitla,Male,Middle aged,train
5,Bible_Split_Corp_audio/B11___01_Philippians_ISLICEN1DA/B11___01_Philippians_ISLICEN1DA_05.wav,B11___01_Philippians_ISLICEN1DA_05.wav,með gleði bæn fyrir ykkur öllum vegna samfélags ykkar um fagnaðarerindið,Male,Middle aged,train
5,Bible_Split_Corp_audio/B07___01_1CorinthiansISLICEN1DA/B07___01_1CorinthiansISLICEN1DA_17.wav,B07___01_1CorinthiansISLICEN1DA_17.wav,ég hvet ykkur systkin í nafni drottins vors jesú krists að vera öll samhuga,Male,Middle aged,train
2,Bible_Split_Corp_audio/B02___16_Mark________ISLICEN1DA/B02___16_Mark________ISLICEN1DA_31.wav,B02___16_Mark________ISLICEN1DA_31.wav,farið út um allan heim og prédikið fagnaðarerindið öllu mannkyni,Male,Young adult,train
4,Bible_Split_Corp_audio/B04___11_John________ISLICEN1DA/B04___11_John________ISLICEN1DA_104.wav,B04___11_John________ISLICEN1DA_104.wav,það er komið á fjórða dag,Female,Senior,train
