speaker_id,filepath,filename,sentence,gender,age_group,status
3,audio_data/B03___13_Luke________ISLICEN1DA/B03___13_Luke________ISLICEN1DA_37.wav,B03___13_Luke________ISLICEN1DA_37.wav,en þessi kona sem er dóttir abrahams og satan hefur fjötrað full átján ár,Female,Young adult,train
5,audio_data/B11___04_Philippians_ISLICEN1DA/B11___04_Philippians_ISLICEN1DA_06.wav,B11___04_Philippians_ISLICEN1DA_06.wav,og öðrum samverkamönnum mínum og standa nöfn þeirra í lífsins bók,Male,Middle aged,train
3,audio_data/B03___12_Luke________ISLICEN1DA/B03___12_Luke________ISLICEN1DA_55.wav,B03___12_Luke________ISLICEN1DA_55.wav,hvað þér eigið að eta né heldur um líkama yðar hverju þér eigið að klæðast,Female,Young adult,train
5,audio_data/B06___07_Romans______ISLICEN1DA/B06___07_Romans______ISLICEN1DA_41.wav,B06___07_Romans______ISLICEN1DA_41.wav,geri ég,Male,Middle aged,train
3,audio_data/B05___11_Acts________ISLICEN1DA/B05___11_Acts________ISLICEN1DA_49.wav,B05___11_Acts________ISLICEN1DA_49.wav,þetta gerðu þeir og sendu það til öldunganna með þeim barnabasi,Female,Young adult,train
4,audio_data/B04___19_John________ISLICEN1DA/B04___19_John________ISLICEN1DA_64.wav,B04___19_John________ISLICEN1DA_64.wav,þar krossfestu þeir hann,Female,Senior,train
4,audio_data/B04___11_John________ISLICEN1DA/B04___11_John________ISLICEN1DA_118.wav,B04___11_John________ISLICEN1DA_118.wav,hinn dáni kom út vafinn líkblæjum á fótum og höndum,Female,Senior,train
5,audio_data/B07___04_1CorinthiansISLICEN1DA/B07___04_1CorinthiansISLICEN1DA_10.wav,B07___04_1CorinthiansISLICEN1DA_10.wav,þetta hef ég ykkar vegna systkin heimfært til sjálfs mín og apollóss til þess að þið mættuð læra af okkur regluna,Male,Middle aged,train
4,audio_data/B04___12_John________ISLICEN1DA/B04___12_John________ISLICEN1DA_93.wav,B04___12_John________ISLICEN1DA_93.wav,gangið meðan þér hafið ljósið,Female,Senior,train
1,audio_data/B01___10_Matthew_____ISLICEN1DA/B01___10_Matthew_____ISLICEN1DA_06.wav,B01___10_Matthew_____ISLICEN1DA_06.wav,þessa tólf sendi jesús út og mælti svo fyrir leggið ekki leið yðar til heiðinna manna,Male,Senior,train
3,audio_data/B03___24_Luke________ISLICEN1DA/B03___24_Luke________ISLICEN1DA_87.wav,B03___24_Luke________ISLICEN1DA_87.wav,hóf upp hendur sínar og blessaði þau,Female,Young adult,train
4,audio_data/B04___03_John________ISLICEN1DA/B04___03_John________ISLICEN1DA_62.wav,B04___03_John________ISLICEN1DA_62.wav,en vinur brúðgumans sem stendur hjá og hlýðir á hann gleðst mjög við rödd,Female,Senior,train
6,audio_data/B19___04_Hebrews_____ISLICEN1DA/B19___04_Hebrews_____ISLICEN1DA_35.wav,B19___04_Hebrews_____ISLICEN1DA_35.wav,göngum því með djörfung að hásæti guðs náðar,Female,Middle aged,train
4,audio_data/B04___11_John________ISLICEN1DA/B04___11_John________ISLICEN1DA_71.wav,B04___11_John________ISLICEN1DA_71.wav,að svo mæltu fór hún kallaði á maríu systur sína og sagði í hljóði,Female,Senior,train
5,audio_data/B07___01_1CorinthiansISLICEN1DA/B07___01_1CorinthiansISLICEN1DA_05.wav,B07___01_1CorinthiansISLICEN1DA_05.wav,heilögu lífi við heilsum einnig öllum þeim sem alls staðar ákalla nafn drottins vors jesú krists,Male,Middle aged,train
3,audio_data/B05___26_Acts________ISLICEN1DA/B05___26_Acts________ISLICEN1DA_01.wav,B05___26_Acts________ISLICEN1DA_01.wav,en agrippa sagði við pál,Female,Young adult,train
3,audio_data/B03___05_Luke________ISLICEN1DA/B03___05_Luke________ISLICEN1DA_56.wav,B03___05_Luke________ISLICEN1DA_56.wav,en jesús skynjaði gjörla hugsanir þeirra og sagði við þá,Female,Young adult,train
7,audio_data/B27___05_Revelation__ISLICEN1DA/B27___05_Revelation__ISLICEN1DA_28.wav,B27___05_Revelation__ISLICEN1DA_28.wav,þá sá ég og heyrði raust margra engla sem stóðu hringinn í kringum hásætið,Female,Senior,train
4,audio_data/B04___05_John________ISLICEN1DA/B04___05_John________ISLICEN1DA_14.wav,B04___05_John________ISLICEN1DA_14.wav,og meðan ég er á leiðinni fer annar ofan í á undan mér,Female,Senior,train
3,audio_data/B03___12_Luke________ISLICEN1DA/B03___12_Luke________ISLICEN1DA_67.wav,B03___12_Luke________ISLICEN1DA_67.wav,en ég segi yður,Female,Young adult,train
5,audio_data/B18___01_Philemon____ISLICEN1DA/B18___01_Philemon____ISLICEN1DA_07.wav,B18___01_Philemon____ISLICEN1DA_07.wav,um kærleika þinn til hinna heilögu,Male,Middle aged,train
6,audio_data/B21___02_1Peter______ISLICEN1DA/B21___02_1Peter______ISLICEN1DA_22.wav,B21___02_1Peter______ISLICEN1DA_22.wav,þið sem ekki nutuð miskunnar hafið nú miskunn hlotið,Female,Middle aged,train
5,audio_data/B09___03_Galatians___ISLICEN1DA/B09___03_Galatians___ISLICEN1DA_40.wav,B09___03_Galatians___ISLICEN1DA_40.wav,en guð sýndi abraham náð og efndi það sem hann gaf honum fyrirheit um,Male,Middle aged,train
3,audio_data/B03___23_Luke________ISLICEN1DA/B03___23_Luke________ISLICEN1DA_19.wav,B03___23_Luke________ISLICEN1DA_19.wav,vænti hann nú að sjá hann gera eitthvert tákn,Female,Young adult,train
7,audio_data/B27___10_Revelation__ISLICEN1DA/B27___10_Revelation__ISLICEN1DA_03.wav,B27___10_Revelation__ISLICEN1DA_03.wav,hann hélt á lítilli opinni bók í hendinni,Female,Senior,train
4,audio_data/B04___04_John________ISLICEN1DA/B04___04_John________ISLICEN1DA_103.wav,B04___04_John________ISLICEN1DA_103.wav,í kapernaúm,Female,Senior,train
1,audio_data/B01___27_Matthew_____ISLICEN1DA/B01___27_Matthew_____ISLICEN1DA_57.wav,B01___27_Matthew_____ISLICEN1DA_57.wav,eins gerðu æðstu prestarnir gys að honum og fræðimennirnir og öldungarnir og sögðu,Male,Senior,train
2,audio_data/B02___07_Mark________ISLICEN1DA/B02___07_Mark________ISLICEN1DA_02.wav,B02___07_Mark________ISLICEN1DA_02.wav,neyttu matar með sem brauðanna neyttu voru fim þúsund karlmenn,Male,Young adult,train
4,audio_data/B04___16_John________ISLICEN1DA/B04___16_John________ISLICEN1DA_69.wav,B04___16_John________ISLICEN1DA_69.wav,heldur mun ég berum orðum segja yður frá föðurnum,Female,Senior,train
3,audio_data/B03___02_Luke________ISLICEN1DA/B03___02_Luke________ISLICEN1DA_33.wav,B03___02_Luke________ISLICEN1DA_33.wav,fóru þau með hann upp til jerúsalem til að færa hann drottni,Female,Young adult,train
2,audio_data/B02___14_Mark________ISLICEN1DA/B02___14_Mark________ISLICEN1DA_30.wav,B02___14_Mark________ISLICEN1DA_30.wav,lærisveinarnir fóru komu inn í borgina og fundu allt eins og hann hafði sagt,Male,Young adult,train
3,audio_data/B05___21_Acts________ISLICEN1DA/B05___21_Acts________ISLICEN1DA_11.wav,B05___21_Acts________ISLICEN1DA_11.wav,fylgdu þeir okkur allir á veg með konum og börnum út fyrir borgina,Female,Young adult,train
4,audio_data/B04___07_John________ISLICEN1DA/B04___07_John________ISLICEN1DA_103.wav,B04___07_John________ISLICEN1DA_103.wav,mundi kristur þá koma frá galíleu,Female,Senior,train
5,audio_data/B08___01_2CorinthiansISLICEN1DA/B08___01_2CorinthiansISLICEN1DA_24.wav,B08___01_2CorinthiansISLICEN1DA_24.wav,til hans hef ég sett von mína að hann muni enn frelsa,Male,Middle aged,train
5,audio_data/B06___03_Romans______ISLICEN1DA/B06___03_Romans______ISLICEN1DA_62.wav,B06___03_Romans______ISLICEN1DA_62.wav,jú líka heiðingja,Male,Middle aged,train
1,audio_data/B01___17_Matthew_____ISLICEN1DA/B01___17_Matthew_____ISLICEN1DA_43.wav,B01___17_Matthew_____ISLICEN1DA_43.wav,hvað líst þér símon af hverjum heimta konungar jarðarinnar,Male,Senior,train
4,audio_data/B04___14_John________ISLICEN1DA/B04___14_John________ISLICEN1DA_60.wav,B04___14_John________ISLICEN1DA_60.wav,hverju sætir það að þú vilt birtast okkur en eigi heiminum,Female,Senior,train
5,audio_data/B07___06_1CorinthiansISLICEN1DA/B07___06_1CorinthiansISLICEN1DA_13.wav,B07___06_1CorinthiansISLICEN1DA_13.wav,það út af fyrir sig að þið standið í málaferlum hvert við annað er í sjálfu sér hnekkir fyrir ykkur,Male,Middle aged,train
7,audio_data/B23___04_1John_______ISLICEN1DA/B23___04_1John_______ISLICEN1DA_07.wav,B23___04_1John_______ISLICEN1DA_07.wav,er frá guði,Female,Senior,train
4,audio_data/B04___20_John________ISLICEN1DA/B04___20_John________ISLICEN1DA_48.wav,B04___20_John________ISLICEN1DA_48.wav,jesús segir við hana,Female,Senior,train
5,audio_data/B07___07_1CorinthiansISLICEN1DA/B07___07_1CorinthiansISLICEN1DA_49.wav,B07___07_1CorinthiansISLICEN1DA_49.wav,um einlífi hef ég enga skipun frá drottni,Male,Middle aged,train
4,audio_data/B04___06_John________ISLICEN1DA/B04___06_John________ISLICEN1DA_54.wav,B04___06_John________ISLICEN1DA_54.wav,spurðu hann þá hvaða tákn getur þú sýnt okkur svo að við trúum,Female,Senior,train
1,audio_data/B01___06_Matthew_____ISLICEN1DA/B01___06_Matthew_____ISLICEN1DA_29.wav,B01___06_Matthew_____ISLICEN1DA_29.wav,þá smyr höfuð þitt og þvo andlit þitt svo að menn verði ekki varir við að þú fastir,Male,Senior,train
3,audio_data/B03___14_Luke________ISLICEN1DA/B03___14_Luke________ISLICEN1DA_28.wav,B03___14_Luke________ISLICEN1DA_28.wav,þá sagði jesús við gestgjafa sinn,Female,Young adult,train
3,audio_data/B03___01_Luke________ISLICEN1DA/B03___01_Luke________ISLICEN1DA_11.wav,B03___01_Luke________ISLICEN1DA_11.wav,það í hlut hans samkvæmt venju prestdómsins að ganga inn í musteri drottins og fórna reykelsi,Female,Young adult,train
5,audio_data/B06___08_Romans______ISLICEN1DA/B06___08_Romans______ISLICEN1DA_40.wav,B06___08_Romans______ISLICEN1DA_40.wav,heldur að vilja hans sem bauð svo í þeirri von að sjálf sköpunin verði leyst úr ánauð sinni undir,Male,Middle aged,train
1,audio_data/B01___05_Matthew_____ISLICEN1DA/B01___05_Matthew_____ISLICEN1DA_08.wav,B01___05_Matthew_____ISLICEN1DA_08.wav,sælir eru miskunnsamir því að þeim mun miskunnað verða,Male,Senior,train
5,audio_data/B06___16_Romans______ISLICEN1DA/B06___16_Romans______ISLICEN1DA_25.wav,B06___16_Romans______ISLICEN1DA_25.wav,heilsið asynkritusi flegon hermesi patrobasi,Male,Middle aged,train
4,audio_data/B04___04_John________ISLICEN1DA/B04___04_John________ISLICEN1DA_88.wav,B04___04_John________ISLICEN1DA_88.wav,komu til hans,Female,Senior,train
7,audio_data/B27___11_Revelation__ISLICEN1DA/B27___11_Revelation__ISLICEN1DA_26.wav,B27___11_Revelation__ISLICEN1DA_26.wav,á þeirri stundu varð landskjálfti mikill og tíundi hluti borgarinnar hrundi,Female,Senior,train
1,audio_data/B01___14_Matthew_____ISLICEN1DA/B01___14_Matthew_____ISLICEN1DA_03.wav,B01___14_Matthew_____ISLICEN1DA_03.wav,fjötra hann og varpa í fangelsi vegna heródíasar konu filippusar,Male,Senior,train
1,audio_data/B01___05_Matthew_____ISLICEN1DA/B01___05_Matthew_____ISLICEN1DA_74.wav,B01___05_Matthew_____ISLICEN1DA_74.wav,og vilji einhver þreyta lög við þig og hafa af þér kyrtil þinn gef honum eftir yfirhöfnina líka,Male,Senior,train
4,audio_data/B04___08_John________ISLICEN1DA/B04___08_John________ISLICEN1DA_89.wav,B04___08_John________ISLICEN1DA_89.wav,er og að ég geri ekkert einn og sér heldur tala ég það eitt,Female,Senior,train
6,audio_data/B21___03_1Peter______ISLICEN1DA/B21___03_1Peter______ISLICEN1DA_42.wav,B21___03_1Peter______ISLICEN1DA_42.wav,en fyrir að breyta illa,Female,Middle aged,train
5,audio_data/B07___15_1CorinthiansISLICEN1DA/B07___15_1CorinthiansISLICEN1DA_69.wav,B07___15_1CorinthiansISLICEN1DA_69.wav,fuglarnir sinn og fiskarnir annan,Male,Middle aged,train
3,audio_data/B03___20_Luke________ISLICEN1DA/B03___20_Luke________ISLICEN1DA_44.wav,B03___20_Luke________ISLICEN1DA_44.wav,meistari,Female,Young adult,train
5,audio_data/B15___06_1Timothy____ISLICEN1DA/B15___06_1Timothy____ISLICEN1DA_08.wav,B15___06_1Timothy____ISLICEN1DA_08.wav,hann er sótttekinn af þrætum og orðastælum af þessu fæðist öfund,Male,Middle aged,train
5,audio_data/B09___03_Galatians___ISLICEN1DA/B09___03_Galatians___ISLICEN1DA_10.wav,B09___03_Galatians___ISLICEN1DA_10.wav,var og um abraham hann trúði guði og það var honum til réttlætis reiknað,Male,Middle aged,train
3,audio_data/B03___24_Luke________ISLICEN1DA/B03___24_Luke________ISLICEN1DA_72.wav,B03___24_Luke________ISLICEN1DA_72.wav,þegar hann hafði þetta mælt sýndi hann þeim hendur sínar og fætur,Female,Young adult,train
7,audio_data/B25___01_3John_______ISLICEN1DA/B25___01_3John_______ISLICEN1DA_07.wav,B25___01_3John_______ISLICEN1DA_07.wav,þú sýnir trúnað þinn minn elskaði í öllu sem þú vinnur fyrir söfnuðinn,Female,Senior,train
6,audio_data/B19___04_Hebrews_____ISLICEN1DA/B19___04_Hebrews_____ISLICEN1DA_15.wav,B19___04_Hebrews_____ISLICEN1DA_15.wav,því ákveður guð aftur dag einn er hann segir löngu síðar fyrir munn davíðs,Female,Middle aged,train
3,audio_data/B03___04_Luke________ISLICEN1DA/B03___04_Luke________ISLICEN1DA_25.wav,B03___04_Luke________ISLICEN1DA_25.wav,djöfullinn hafði gefist upp við að fella hann vék hann frá honum að sinni,Female,Young adult,train
6,audio_data/B19___09_Hebrews_____ISLICEN1DA/B19___09_Hebrews_____ISLICEN1DA_24.wav,B19___09_Hebrews_____ISLICEN1DA_24.wav,en,Female,Middle aged,train
3,audio_data/B05___18_Acts________ISLICEN1DA/B05___18_Acts________ISLICEN1DA_48.wav,B05___18_Acts________ISLICEN1DA_48.wav,og styrkti alla lærisveinana,Female,Young adult,train
5,audio_data/B07___09_1CorinthiansISLICEN1DA/B07___09_1CorinthiansISLICEN1DA_16.wav,B07___09_1CorinthiansISLICEN1DA_16.wav,segi ég þetta af mannlegri reynslu eða segir ekki einnig lögmálið það,Male,Middle aged,train
3,audio_data/B03___15_Luke________ISLICEN1DA/B03___15_Luke________ISLICEN1DA_08.wav,B03___15_Luke________ISLICEN1DA_08.wav,hann kemur heim kallar hann saman vini sína og nágranna og segir við þá,Female,Young adult,train
5,audio_data/B11___03_Philippians_ISLICEN1DA/B11___03_Philippians_ISLICEN1DA_21.wav,B11___03_Philippians_ISLICEN1DA_21.wav,ekki er svo að ég hafi þegar náð því eða sé þegar fullkominn,Male,Middle aged,train
4,audio_data/B04___11_John________ISLICEN1DA/B04___11_John________ISLICEN1DA_149.wav,B04___11_John________ISLICEN1DA_149.wav,nú,Female,Senior,train
4,audio_data/B04___10_John________ISLICEN1DA/B04___10_John________ISLICEN1DA_45.wav,B04___10_John________ISLICEN1DA_45.wav,þeir munu heyra raust mína,Female,Senior,train
2,audio_data/B02___05_Mark________ISLICEN1DA/B02___05_Mark________ISLICEN1DA_20.wav,B02___05_Mark________ISLICEN1DA_20.wav,sem hersingin hafði verið í sitja þar klæddan og heilvita,Male,Young adult,train
4,audio_data/B04___10_John________ISLICEN1DA/B04___10_John________ISLICEN1DA_81.wav,B04___10_John________ISLICEN1DA_81.wav,faðir minn sem hefur gefið mér þá,Female,Senior,train
5,audio_data/B06___10_Romans______ISLICEN1DA/B06___10_Romans______ISLICEN1DA_29.wav,B06___10_Romans______ISLICEN1DA_29.wav,í þessu er enginn munur á gyðingum og grikkjum hinn sami er drottinn allra,Male,Middle aged,train
3,audio_data/B03___02_Luke________ISLICEN1DA/B03___02_Luke________ISLICEN1DA_04.wav,B03___02_Luke________ISLICEN1DA_04.wav,þá fór og jósef úr galíleu frá borginni nasaret upp til júdeu til borgar davíðs sem heitir betlehem,Female,Young adult,train
2,audio_data/B02___05_Mark________ISLICEN1DA/B02___05_Mark________ISLICEN1DA_25.wav,B02___05_Mark________ISLICEN1DA_25.wav,en jesús leyfði honum það eigi heldur sagði,Male,Young adult,train
3,audio_data/B05___19_Acts________ISLICEN1DA/B05___19_Acts________ISLICEN1DA_66.wav,B05___19_Acts________ISLICEN1DA_66.wav,og aristarkus förunauta páls úr makedóníu,Female,Young adult,train
3,audio_data/B05___21_Acts________ISLICEN1DA/B05___21_Acts________ISLICEN1DA_31.wav,B05___21_Acts________ISLICEN1DA_31.wav,þá létum við kyrrt og sögðum,Female,Young adult,train
3,audio_data/B03___23_Luke________ISLICEN1DA/B03___23_Luke________ISLICEN1DA_96.wav,B03___23_Luke________ISLICEN1DA_96.wav,maður er nefndur jósef,Female,Young adult,train
3,audio_data/B05___19_Acts________ISLICEN1DA/B05___19_Acts________ISLICEN1DA_62.wav,B05___19_Acts________ISLICEN1DA_62.wav,verði svipt tign sinni,Female,Young adult,train
4,audio_data/B04___06_John________ISLICEN1DA/B04___06_John________ISLICEN1DA_137.wav,B04___06_John________ISLICEN1DA_137.wav,vegna þess sagði ég við yður enginn getur komið til mín,Female,Senior,train
3,audio_data/B05___22_Acts________ISLICEN1DA/B05___22_Acts________ISLICEN1DA_32.wav,B05___22_Acts________ISLICEN1DA_32.wav,á sömu stundu fékk ég sjónina og sá hann,Female,Young adult,train
7,audio_data/B23___03_1John_______ISLICEN1DA/B23___03_1John_______ISLICEN1DA_56.wav,B23___03_1John_______ISLICEN1DA_56.wav,að hann er stöðugur í okkur þekkjum við af andanum sem hann hefur gefið okkur,Female,Senior,train
1,audio_data/B01___12_Matthew_____ISLICEN1DA/B01___12_Matthew_____ISLICEN1DA_67.wav,B01___12_Matthew_____ISLICEN1DA_67.wav,því að þeir tóku sinnaskiptum við prédikun jónasar og hér er meira en jónas,Male,Senior,train
3,audio_data/B05___05_Acts________ISLICEN1DA/B05___05_Acts________ISLICEN1DA_10.wav,B05___05_Acts________ISLICEN1DA_10.wav,en ungu mennirnir stóðu upp og bjuggu um hann báru hann út og jörðuðu,Female,Young adult,train
3,audio_data/B05___16_Acts________ISLICEN1DA/B05___16_Acts________ISLICEN1DA_74.wav,B05___16_Acts________ISLICEN1DA_74.wav,og farið í friði,Female,Young adult,train
3,audio_data/B05___28_Acts________ISLICEN1DA/B05___28_Acts________ISLICEN1DA_01.wav,B05___28_Acts________ISLICEN1DA_01.wav,nú sem við vorum heilir á land komnir fengum við að vita að eyjan hét malta,Female,Young adult,train
1,audio_data/B01___20_Matthew_____ISLICEN1DA/B01___20_Matthew_____ISLICEN1DA_22.wav,B01___20_Matthew_____ISLICEN1DA_22.wav,jesús hélt nú upp til jerúsalem og á leiðinni tók hann þá tólf afsíðis og sagði við þá,Male,Senior,train
1,audio_data/B01___24_Matthew_____ISLICEN1DA/B01___24_Matthew_____ISLICEN1DA_23.wav,B01___24_Matthew_____ISLICEN1DA_23.wav,sá sem er uppi á þaki fari ekki ofan að sækja neitt í hús sitt og sá sem er á akri,Male,Senior,train
2,audio_data/B02___09_Mark________ISLICEN1DA/B02___09_Mark________ISLICEN1DA_47.wav,B02___09_Mark________ISLICEN1DA_47.wav,þá æpti andinn teygði hann mjög og fór en sveinninn varð sem nár svo að flestir sögðu,Male,Young adult,train
3,audio_data/B05___26_Acts________ISLICEN1DA/B05___26_Acts________ISLICEN1DA_63.wav,B05___26_Acts________ISLICEN1DA_63.wav,heldur og allir sem til mín heyra í dag,Female,Young adult,train
2,audio_data/B02___04_Mark________ISLICEN1DA/B02___04_Mark________ISLICEN1DA_71.wav,B02___04_Mark________ISLICEN1DA_71.wav,kvöldi sama dags sagði jesús við þá,Male,Young adult,train
5,audio_data/B07___03_1CorinthiansISLICEN1DA/B07___03_1CorinthiansISLICEN1DA_01.wav,B07___03_1CorinthiansISLICEN1DA_01.wav,ég gat ekki systkin talað við ykkur eins og við andlega menn heldur eins og við menn sem sjá ekki nema sjálfa sig,Male,Middle aged,train
1,audio_data/B01___05_Matthew_____ISLICEN1DA/B01___05_Matthew_____ISLICEN1DA_41.wav,B01___05_Matthew_____ISLICEN1DA_41.wav,sértu því að færa fórn þína á altarið og minnist þess þar að bróðir þinn hefur eitthvað á móti þér,Male,Senior,train
2,audio_data/B02___07_Mark________ISLICEN1DA/B02___07_Mark________ISLICEN1DA_15.wav,B02___07_Mark________ISLICEN1DA_15.wav,enn sagði jesús við þá,Male,Young adult,train
5,audio_data/B07___14_1CorinthiansISLICEN1DA/B07___14_1CorinthiansISLICEN1DA_05.wav,B07___14_1CorinthiansISLICEN1DA_05.wav,en sá sem flytur orð guðs talar til manna þeim til uppbyggingar hvatningar,Male,Middle aged,train
3,audio_data/B05___13_Acts________ISLICEN1DA/B05___13_Acts________ISLICEN1DA_13.wav,B05___13_Acts________ISLICEN1DA_13.wav,hann var hjá landstjóranum sergíusi páli hyggnum manni sem hafði boðað þá barnabas og sál á fund sinn,Female,Young adult,train
3,audio_data/B05___21_Acts________ISLICEN1DA/B05___21_Acts________ISLICEN1DA_08.wav,B05___21_Acts________ISLICEN1DA_08.wav,við leituðum uppi lærisveinana og dvöldumst þar sjö daga,Female,Young adult,train
3,audio_data/B03___01_Luke________ISLICEN1DA/B03___01_Luke________ISLICEN1DA_97.wav,B03___01_Luke________ISLICEN1DA_97.wav,jafnskjótt laukst upp munnur hans og tunga,Female,Young adult,train
1,audio_data/B01___05_Matthew_____ISLICEN1DA/B01___05_Matthew_____ISLICEN1DA_76.wav,B01___05_Matthew_____ISLICEN1DA_76.wav,þá far með honum tvær,Male,Senior,train
6,audio_data/B21___04_1Peter______ISLICEN1DA/B21___04_1Peter______ISLICEN1DA_11.wav,B21___04_1Peter______ISLICEN1DA_11.wav,því að dauðum var boðað fagnaðarerindið til þess að þeir þótt dæmdir hefðu verið sem menn á jörðu,Female,Middle aged,train
7,audio_data/B27___19_Revelation__ISLICEN1DA/B27___19_Revelation__ISLICEN1DA_11.wav,B27___19_Revelation__ISLICEN1DA_11.wav,og rödd barst frá hásætinu er sagði,Female,Senior,train
4,audio_data/B04___12_John________ISLICEN1DA/B04___12_John________ISLICEN1DA_115.wav,B04___12_John________ISLICEN1DA_115.wav,en jesús hrópaði,Female,Senior,train
3,audio_data/B03___11_Luke________ISLICEN1DA/B03___11_Luke________ISLICEN1DA_09.wav,B03___11_Luke________ISLICEN1DA_09.wav,til komi þitt ríki,Female,Young adult,train
7,audio_data/B27___04_Revelation__ISLICEN1DA/B27___04_Revelation__ISLICEN1DA_03.wav,B27___04_Revelation__ISLICEN1DA_03.wav,og ég hafði heyrt áður sagði við mig,Female,Senior,train
3,audio_data/B03___24_Luke________ISLICEN1DA/B03___24_Luke________ISLICEN1DA_42.wav,B03___24_Luke________ISLICEN1DA_42.wav,en hann sáu þeir ekki,Female,Young adult,train
3,audio_data/B05___16_Acts________ISLICEN1DA/B05___16_Acts________ISLICEN1DA_29.wav,B05___16_Acts________ISLICEN1DA_29.wav,gangið inn í hús mitt og dveljist þar fyrst þið teljið mig trúa á drottin,Female,Young adult,train
5,audio_data/B15___05_1Timothy____ISLICEN1DA/B15___05_1Timothy____ISLICEN1DA_06.wav,B15___05_1Timothy____ISLICEN1DA_06.wav,og á engan að festir von sína á guð og ákallar hann stöðugt,Male,Middle aged,train
5,audio_data/B12___01_Colossians__ISLICEN1DA/B12___01_Colossians__ISLICEN1DA_38.wav,B12___01_Colossians__ISLICEN1DA_38.wav,ég páll er orðinn þjónn þess,Male,Middle aged,train
5,audio_data/B08___11_2CorinthiansISLICEN1DA/B08___11_2CorinthiansISLICEN1DA_13.wav,B08___11_2CorinthiansISLICEN1DA_13.wav,eða drýgði ég synd þegar ég boðaði ykkur fagnaðarerindið ókeypis og gerði lítið úr sjálfum mér til þess að það mætti,Male,Middle aged,train
6,audio_data/B21___03_1Peter______ISLICEN1DA/B21___03_1Peter______ISLICEN1DA_38.wav,B21___03_1Peter______ISLICEN1DA_38.wav,en,Female,Middle aged,train
4,audio_data/B04___20_John________ISLICEN1DA/B04___20_John________ISLICEN1DA_52.wav,B04___20_John________ISLICEN1DA_52.wav,ég stíg upp til föður míns og föður ykkar til guðs míns,Female,Senior,train
3,audio_data/B05___28_Acts________ISLICEN1DA/B05___28_Acts________ISLICEN1DA_50.wav,B05___28_Acts________ISLICEN1DA_50.wav,og illa heyra þeir með eyrum sínum og augunum hafa þeir lokað,Female,Young adult,train
5,audio_data/B12___03_Colossians__ISLICEN1DA/B12___03_Colossians__ISLICEN1DA_15.wav,B12___03_Colossians__ISLICEN1DA_15.wav,hann,Male,Middle aged,train
5,audio_data/B07___15_1CorinthiansISLICEN1DA/B07___15_1CorinthiansISLICEN1DA_78.wav,B07___15_1CorinthiansISLICEN1DA_78.wav,sáð er í veikleika en upp rís í styrkleika,Male,Middle aged,train
3,audio_data/B05___09_Acts________ISLICEN1DA/B05___09_Acts________ISLICEN1DA_64.wav,B05___09_Acts________ISLICEN1DA_64.wav,þar fann hann mann nokkurn eneas að nafni er í átta ár hafði legið rúmfastur,Female,Young adult,train
1,audio_data/B01___02_Matthew_____ISLICEN1DA/B01___02_Matthew_____ISLICEN1DA_15.wav,B01___02_Matthew_____ISLICEN1DA_15.wav,og sáu barnið og maríu móður þess féllu fram og veittu því lotningu,Male,Senior,train
4,audio_data/B04___03_John________ISLICEN1DA/B04___03_John________ISLICEN1DA_55.wav,B04___03_John________ISLICEN1DA_55.wav,nú varð deila um hreinsun milli lærisveina jóhannesar og gyðings eins,Female,Senior,train
4,audio_data/B04___01_John________ISLICEN1DA/B04___01_John________ISLICEN1DA_11.wav,B04___01_John________ISLICEN1DA_11.wav,sem upplýsir hvern mann,Female,Senior,train
5,audio_data/B07___06_1CorinthiansISLICEN1DA/B07___06_1CorinthiansISLICEN1DA_06.wav,B07___06_1CorinthiansISLICEN1DA_06.wav,þið eigi að við eigum að dæma engla,Male,Middle aged,train
3,audio_data/B03___11_Luke________ISLICEN1DA/B03___11_Luke________ISLICEN1DA_64.wav,B03___11_Luke________ISLICEN1DA_64.wav,ég vil hverfa aftur í hús mitt þaðan sem ég fór,Female,Young adult,train
2,audio_data/B02___01_Mark________ISLICEN1DA/B02___01_Mark________ISLICEN1DA_10.wav,B02___01_Mark________ISLICEN1DA_10.wav,hann prédikaði svo,Male,Young adult,train
3,audio_data/B03___16_Luke________ISLICEN1DA/B03___16_Luke________ISLICEN1DA_01.wav,B03___16_Luke________ISLICEN1DA_01.wav,enn sagði jesús við lærisveina sína,Female,Young adult,train
3,audio_data/B05___22_Acts________ISLICEN1DA/B05___22_Acts________ISLICEN1DA_73.wav,B05___22_Acts________ISLICEN1DA_73.wav,ég er meira að segja með honum fæddur,Female,Young adult,train
1,audio_data/B01___17_Matthew_____ISLICEN1DA/B01___17_Matthew_____ISLICEN1DA_25.wav,B01___17_Matthew_____ISLICEN1DA_25.wav,jesús svaraði,Male,Senior,train
5,audio_data/B07___06_1CorinthiansISLICEN1DA/B07___06_1CorinthiansISLICEN1DA_14.wav,B07___06_1CorinthiansISLICEN1DA_14.wav,hví líðið þið ekki heldur órétt,Male,Middle aged,train
3,audio_data/B05___18_Acts________ISLICEN1DA/B05___18_Acts________ISLICEN1DA_28.wav,B05___18_Acts________ISLICEN1DA_28.wav,væri hér um einhver lögbrot eða illvirki að ræða bæri mér að sinna ykkur gyðingar,Female,Young adult,train
